EAN/GTIN,Repetidos,Codigo,Fabricante,Descrição dos Produtos
7897111100056,1,21609,VIEGGIO,ASSADEIRA ALTA RETANGULAR 02 4.2LTS
7897111100544,1,17461,VIEGGIO,MARMITA 14 INDIVIDUAL POLIDA
7897111100551,1,17462,VIEGGIO,MARMITA 16 INDIVIDUAL POLIDA
7897111100735,1,4181,VIEGGIO,PANELA DE PRESSAO 3.LTS
7897111100773,1,4182,VIEGGIO,PANELA DE PRESSAO 4.5LTS
7897111100797,1,4183,VIEGGIO,PANELA DE PRESSAO POLIDA 7.0LTS
7897111100827,1,4184,VIEGGIO,PANELA DE PRESSAO POLIDA 10.0LTS
7897111100902,1,17463,VIEGGIO,PAPEIRO 14
7897111101176,1,17459,VIEGGIO,CUSCUZEIRA 16
7897111101206,1,4278,VIEGGIO,ESCUMADEIRA HOTEL GROSSA N13
7897111101527,1,17456,VIEGGIO,ASSADEIRA BAIXA RETANGULAR 02
7897111101534,1,17457,VIEGGIO,ASSADEIRA BAIXA REANGULAR 03
7897112610004,1,6286,AURI BRANCO IND,CHALEIRA ORIENTAL (85)
7897112611247,1,6287,AURI BRANCO IND,CHALEIRA C/CABO CURVO N14
7897112611285,1,6289,AURI BRANCO IND,CHALEIRA C/CABO CURVO N18
7897112611308,1,6290,AURI BRANCO IND,CHALEIRA C/CABO CURVO N20
7897112624186,1,6318,AURI BRANCO IND,MARMITA N18
7897126800033,1,12303,DNI-DANI CONDUTORES,ANUNCIADOR DE PRESEN�A (6000)
7897126801672,1,16733,DNI-DANI CONDUTORES,CAMPAINHA 2SONS ACOMPANHA 1ACIONADO
7897126803737,1,12446,DNI-DANI CONDUTORES,CAMPAINHA EMBUTIR ELETRONICA BIVOLT
7897157700166,1,10511,PACETA,"COLHER PEDREIRO 6"" PACETA"
7897157700173,1,10512,PACETA,"COLHER PEDREIRO 7"" PACETA"
7897157700180,1,10526,PACETA,"COLHER PEDREIRO 8"" PACETA"
7897157700197,1,10527,PACETA,"COLHER PEDREIRO 9""PACETA"
7897157700203,1,10528,PACETA,"COLHER PEDREIRO 10"" PACETA"
7897157700968,1,16092,PACETA,ESPATULA FORJADA 6 (2050)
7897157700975,1,9254,PACETA,ESPATULA FORJADA 8 (2050)
7897157700982,1,9510,PACETA,ESPATULA FORJADA 10 (2050)
7897157700999,1,9511,PACETA,ESPATULA FORJADA 12 (2050)
7897157701002,1,10519,PACETA,"ESPATULA LAMINADA CABO MAD 4"""
7897157701026,1,10521,PACETA,"ESPATULA LAMINADA CABO MAD 8"""
7897157701422,1,14890,RACUIA/TERUYA,FORMAO CB MADEIRA 1/4 PACETA
7897157701439,1,14891,RACUIA/TERUYA,FORMAO CB MADEIRA 5/16 PACETA
7897157701446,1,14882,RACUIA/TERUYA,FORMAO CB MADEIRA 3/8 PACETA
7897157701453,1,14883,RACUIA/TERUYA,FORMAO CB MADEIRA 1/2 PACETA
7897157701460,1,14884,RACUIA/TERUYA,FORMAO CB MADEIRA 5/8 PACETA
7897157701477,1,14885,RACUIA/TERUYA,FORMAO CB MADEIRA 3/4 PACETA
7897157701484,1,14886,RACUIA/TERUYA,FORMAO CB MADEIRA 7/8 PACETA
7897157701491,1,14887,RACUIA/TERUYA,FORMAO CB MADEIRA 1�PACETA
7897157701507,1,14888,RACUIA/TERUYA,FORMAO CB MADEIRA 1.1/4 PACETA
7897157701514,1,14889,RACUIA/TERUYA,FORMAO CB MADEIRA 1.1/2 PACETA
7897157702382,1,10523,PACETA,MARRETA FORJADA C/CB MAD 1/2 KG
7897157702399,1,10443,PACETA,MARRETA FORJADA C/CAB 1KG PACETA
7897157702405,1,10524,PACETA,MARRETA FORJADA C/CAB MAD 1.1/2KG
7897157702412,1,10445,PACETA,MARRETA FORJADA C/CABO 2K
7897157702627,1,6823,PACETA,MARRETA 4KG PACETA
7897181963414,1,20020,RACUIA/TERUYA,CHAVE TORX T8 BELZER
7897181967252,1,21744,RACUIA/TERUYA,TRENA EMBORRACHADA HAMMER 3MTS 16MM
7897181967269,1,21745,RACUIA/TERUYA,TRENA EMBOR 5MTS 19MM HAMMER
7897181967283,1,3186,RACUIA/TERUYA,TRENA EMBOR 7.5MT 25MM HAMMER
7897181967894,1,20508,RACUIA/TERUYA,ESTILHETE EMBORRACHADO HAMMER
7897181969010,1,9455,RACUIA/TERUYA,BROCA CHATA 26MM
7897184200752,1,9478,GOLD,CILINDRO YALE 072 P/ALIANCA
7897184200776,1,5868,GOLD,CILINDRO 3F BRASIL
7897184200998,1,9477,GOLD,CILINDRO YALE 619 P/PADO
7897184201001,1,9479,GOLD,CILINDRO YALE 682 PADO C40011
7897184239820,1,2819,GOLD,FONE DE OUVIDO S/REG
7897184240017,1,9507,GOLD,FECHADURA TUBULAR 90 CROMADA TF0001
7897184240024,1,9508,GOLD,FECHADURA TUBULAR 90 PRETA TF 0002
7897184240031,1,9494,GOLD,FECHADURA TUBULAR 90BR TF0003
7897184258784,1,3918,GOLD,JOGO BROCA ACO RAPIDO 8 PCS
7897184261647,1,6729,ALIANCA,CILINDRO GOLD ALIAN�A 72 4600/2600
7897185969832,1,17297,GLOBAL ATACADO,SUPORTE P/FITA DUREX
7897185996975,1,18119,GLOBAL ATACADO,TESOURA P/PICOTAR
7897186000435,1,17985,RACUIA/TERUYA,SUPORTE P/FITA ADES P/EMBALAGEM
7897186001159,1,19956,"WESTER ""ETILUX""",FITA PARA PRENDER CARGA
7897186001364,1,16297,"WESTER ""ETILUX""",REGUA INOX 30CM
7897186001609,1,8545,"WESTER ""ETILUX""",LUPA 60MM DIAMETRO
7897186002835,1,11587,"WESTER ""ETILUX""",CORTADOR DE VIDRO N1
7897186003818,1,9716,"WESTER ""ETILUX""",JOGO CHAVE CANHAO 7 CHAV 381
7897186003948,1,8566,RACUIA/TERUYA,LUZ DE ALERTA GIRATORIO
7897186004211,1,18478,"WESTER ""ETILUX""",ALMOTOLIA 300ML
7897186004532,1,21743,"WESTER ""ETILUX""",JG CHAVE TORX 6PC
7897186006451,1,16314,"WESTER ""ETILUX""",CANIVETE 7 FUNCOES
7897186007311,1,21012,"WESTER ""ETILUX""",OCULOS P/SOLDA LENTE DUPLA
7897186007793,1,15826,"WESTER ""ETILUX""",JG CHAV TORX LONG 9A50 S/FURO
7897186007847,1,15825,"WESTER ""ETILUX""",JG CHAVE TORK 9/50 LONG C/F
7897186007946,1,18531,"WESTER ""ETILUX""",RETIFICA ELETR C/60 PCS
7897186008172,1,20687,SAINTS,BOMBAR DE AR P/BOLA
7897186008400,1,19529,"WESTER ""ETILUX""",LANTERNA P/CABACA C/5 LEDS WEST
7897186009193,1,14441,SAINTS,ELASTICO P/BAGAGEIRO WEST
7897186011806,1,18625,"WESTER ""ETILUX""",RAQUETE MATA MOSQUITO PILHA WESTERN
7897186012568,1,20018,"WESTER ""ETILUX""",ALICATE CORTE DIAGONAL WESTERN
7897186012636,1,8550,"WESTER ""ETILUX""",GRAVAD ELETRICO P/OBJETOS BIV P98
7897186012957,1,18121,"WESTER ""ETILUX""",NIVEL LASER 2 BOLHAS
7897186014067,1,15822,"WESTER ""ETILUX""",JG CHAV TORX CURT 9A50 S/FURO
7897186014074,1,15821,"WESTER ""ETILUX""",JG CHAVE TORX CURT 10A50 C/FURO
7897186014302,1,9753,"WESTER ""ETILUX""",CADEADO P/BICICLETA C/SEGREDO 80CM
7897186015064,1,9897,"WESTER ""ETILUX""",BROCA WESTERN 6PCS 1506
7897186015965,1,16471,RACUIA/TERUYA,CHAVE ESTRELA C/CATRACA 08X09
7897186015972,1,2818,"WESTER ""ETILUX""",CHAVE ESTRELA C/CATRACA 10X11
7897186015989,1,18496,"WESTER ""ETILUX""",CHAVE ESTRELA C/CATRACA 12X13
7897186015996,2,16474,RACUIA/TERUYA,CHAVE ESTRELA C/CATRATA 14X15
7897186015996,2,18497,"WESTER ""ETILUX""",CHAVE ESTRELA CATRACA 14X15
7897186016368,1,16949,RACUIA/TERUYA,GIZ DE LINHA 30MTS
7897186017075,1,13832,"WESTER ""ETILUX""",TESOURA PICOTAR
7897186017433,1,16386,"WESTER ""ETILUX""",MACARICO MINI
7897186017495,1,4131,"WESTER ""ETILUX""","TESOURA COSTURA 8,5CM C/PARAFUSO"
7897186017501,1,4132,"WESTER ""ETILUX""",TESOURA COSTURA 9 C/PARAFUSO
7897186017518,1,8864,"WESTER ""ETILUX""",TESOURA COSTURA REF 5033/10
7897186017525,1,4133,"WESTER ""ETILUX""",TESOURA COSTURA 12 C/PARAFUSO
7897186018683,1,20503,"WESTER ""ETILUX""",ALICATE REBITADOR VERTICAL
7897186018911,1,17974,RACUIA/TERUYA,JOGO LAMINA ESTILETE PROFISSIONAL
7897186018966,1,17977,RACUIA/TERUYA,KIT SERRA COPO C/11 MAD 19/64MM
7897186019079,1,18507,"WESTER ""ETILUX""",CHAVE TORX C/8PCS DOB S/F
7897186019246,1,2058,"WESTER ""ETILUX""",KIT C/4 PINCAS WESTERN
7897186019444,1,18518,"WESTER ""ETILUX""",PAQUIMETRO PLAST C/2PCS
7897186020594,1,15824,"WESTER ""ETILUX""",JG CHAV TORX MED 9A50 S/FURO
7897186020617,1,15823,"WESTER ""ETILUX""",JG CHAVE TORX MED 9/50 C/F
7897186020877,1,8539,"WESTER ""ETILUX""",BARRA MAGNETICA P/FERRAM 45CM
7897186020976,1,9787,"WESTER ""ETILUX""",ALICATE UNIVERS 20CM
7897186021034,1,9786,"WESTER ""ETILUX""",FUNIL P/COMBUSTIVEL C/TELA (2103)
7897186022710,1,8533,"WESTER ""ETILUX""",ALICATE BICO MEIA CANA 15CM
7897186023274,1,9799,"WESTER ""ETILUX""",ALICAT DESCASCAD DE FIOS 17CM (238/7)
7897186029870,1,18537,"WESTER ""ETILUX""",ASPIRADOR MINI P/CARRO
7897186041711,1,11337,"WESTER ""ETILUX""","TESOURA DE PODA 8"""
7897186048079,1,20090,CHINATOWN,CORREIA CACHORRO WESTERN
7897186048864,1,9756,"WESTER ""ETILUX""",CHAVE BIELA N10
7897186048871,1,9757,"WESTER ""ETILUX""",CHAVE BIELA N11
7897186048888,1,9758,"WESTER ""ETILUX""",CHAVE BIELA N12
7897186048895,1,9759,"WESTER ""ETILUX""",CHAVE BIELA N13
7897186048918,1,4526,"WESTER ""ETILUX""",CHAVE BIELA N15
7897186051413,1,19506,RACUIA/TERUYA,CORTADOR CIRCULAR 28MM
7897186052809,1,8549,"WESTER ""ETILUX""",GRAVADOR PECAS A PILHA WESTERN
7897186052977,1,18675,"WESTER ""ETILUX""",TRENA C/IMA 3MTS WESTERN
7897186052984,1,11959,"WESTER ""ETILUX""",TRENA EMBORRCHADA 5MT
7897186057309,1,21011,"WESTER ""ETILUX""",PINCA GRANDE WESTER C/4
7897186059617,1,18758,"WESTER ""ETILUX""","CADEADO P/MOTO 1,00MTX16MM"
7897186059624,1,18030,"WESTER ""ETILUX""",CADEADO P/MOTO ART 1.00MT X 18MM CD31
7897186061030,1,9583,"WESTER ""ETILUX""",ARCO DE SERRA HOBBY
7897186061108,1,14426,"WESTER ""ETILUX""",CHAVE MANDRIL HARD S-2 (3/8-1/2)
7897186062716,1,16327,"WESTER ""ETILUX""",PISTOLA COLA QUENTE 10W WESTERN
7897186064352,1,16304,"WESTER ""ETILUX""",TESOURA BARB.C/DESCAN 17CM
7897186068114,1,18527,"WESTER ""ETILUX""",BOMBA P/INFLAR ELETR 127V
7897186072456,1,17975,"WESTER ""ETILUX""",JG DE PONTA P/RETIF C/59 PCS
7897186076799,1,1727,"WESTER ""ETILUX""",KIT CONFORTO C/2PC WESTERN
7897186077116,1,4017,"WESTER ""ETILUX""",JOGO CHAVE CANHAO C/7PC
7897186077628,1,17512,"WESTER ""ETILUX""",KIT C/50 ANEIS DE VEDACAO
7897186080949,1,8543,"WESTER ""ETILUX""",TORNO BASE GIRAT MINI 75MM (F-75
7897186081168,1,13854,"WESTER ""ETILUX""",JOGO CHAVE ESTRELA 6 A 17 6PCS
7897186090924,1,19523,RACUIA/TERUYA,TORNO BANC GIRAT HOBBY 50MM
7897186301372,1,8419,ATIVI-FILTRO,TORN MOVEL C/FILTRO BR ATIV FILTRO
7897186302027,1,8415,ATIVI-FILTRO,CASTELINHO MV NV ABRE E FECHA 2
7897186302058,1,8417,ATIVI-FILTRO,CASTELINHO NYLON ABR/FEC UNIVERSAL
7897186302300,1,8420,ATIVI-FILTRO,TORN MOVEL C/FILT ABS LARANJA (M30)
7897186304014,1,8418,ATIVI-FILTRO,TORN FIXA C/FILTR ABS BRANCA (M401)
7897186304021,1,8426,ATIVI-FILTRO,TORN FIXA C/FILT ABS CROM (M402)
7897186304038,1,8428,ATIVI-FILTRO,ELEMENTO FILTRANTE M
7897186304069,1,8427,ATIVI-FILTRO,TORN MOVEL C/FILT ABS CROMAD(M406)
7897198405228,1,21115,RAVENNA,ALCCOL ISOPROPILICO 500ML
7897203400125,1,7910,PLASBOHN,MANGUEIRA DUPLAFLEX 10M AZUL
7897203400132,1,7911,PLASBOHN,MANGUEIRA DUPLAFLEX 15M AZUL
7897203400217,1,7912,PLASBOHN,MANGUEIRA DUPLAFLEX 20M AZUL
7897203400309,2,11258,JK MARMORES E GRANIT,BANCADA DE GRANITO OCRE ITABIRA 1.20
7897203400309,2,7913,PLASBOHN,MANGUEIRA DUPLAFLEX 30M AZUL
7897203400644,1,2680,PLASBOHN,MANGUEIRA MEGAFLEX 10M TRANSPARENTE
7897203400651,1,2681,PLASBOHN,MANGUEIRA MEGAFLEX 15M TRAMSPARENTE
7897203400668,1,2682,PLASBOHN,MANGUEIRA MEGAFLEX 20M TRANSPARENTE
7897203400682,1,2683,PLASBOHN,MANGUEIRA MEGAFLEX 30M TRANSPARENTE
7897203400910,1,7906,PLASBOHN,MANGUEIRA MEGAFLEX 10M AZUL
7897203400927,1,7907,PLASBOHN,MANGUEIRA MEGAFLEX 15M AZUL
7897203400934,1,7908,PLASBOHN,MANGUEIRA MEGAFLEX 20M AZUL
7897203400958,2,20756,ART CERAMICA,FILTRO TRANSPARENTE N4
7897203400958,2,7909,PLASBOHN,MANGUEIRA MEGAFLEX 30M AZUL
7897203401085,1,7914,PLASBOHN,MANGUEIRA CRISTAL 1/4X1.00MM
7897203401146,1,7915,PLASBOHN,MANGUEIRA CRISTAL 5/16X1.00MM
7897203401177,1,7927,PLASBOHN,MANGUEIRA CRISTAL 3/8X1.00MM
7897203401221,1,7928,PLASBOHN,MANGUEIRA CRISTAL 1/2X1.50MM
7897203401511,1,18230,PLASBOHN,MANG CRISTAL 5/8 X 200MM
7897203401535,1,13180,PLASBOHN,MANGUEIRA CRISTAL 3/4X2.00MM
7897203402051,1,11890,PLASBOHN,"MANGUEIRA DUPLAFLEX VD 1/2X2,00MM"
7897203403034,1,2684,PLASBOHN,MANGUEIRA DUPLAFLEX 10M VERDE
7897203403041,1,2685,PLASBOHN,MANGUEIRA DUPLAFLEX 15M VERDE
7897203403058,1,2686,PLASBOHN,MANGUEIRA DUPLAFLEX 20M VERDE
7897203403065,1,2687,PLASBOHN,MANGUEIRA DUPLAFLEX 30M VERDE
7897203405335,1,7916,PLASBOHN,MANGUEIRA CHUVEIRO 5/16X1.00MM (000533)
7897203405601,1,22064,PLASBOHN,ESGUICHO LUXO AM
7897203415037,1,7923,PLASBOHN,MANGUEIRA P/GAS 1.20MT
7897203417741,1,1744,PLASBOHN,ESGUICHO GATILHO AM 1/2
7897203426804,1,20295,DELTA,VALVULA ABS P/LAVATORIO BRANCA
7897210400569,1,16365,BLUKIT,KIT FACIL P/REGISTRO 10EM1
7897210401474,1,2602,BLUKIT,AREJADOR LATAO CR PADRAO DECA/DOCOL/FAB
7897210402662,1,6120,BLUKIT,DUCHA REG ABS FLEXIVEL INOX/CR 1.20
7897210407636,1,15862,BLUKIT,AREJAD LATAO CROM PADRAO DECA ATUAL ART
7897210408435,1,22474,BLUKIT,DUCHA BR C/GATILHO C/CRIVO CROMADO
7897210408459,1,2610,BLUKIT,EXTENSOR BR P/TORN S/ROSC
7897210412449,1,2605,BLUKIT,MVS P/REG PRESSAO POLY ANTIGO
7897210412463,1,2607,BLUKIT,MVS P/TORNEIRA POLY ANTIGO
7897210412746,1,8142,BLUKIT,MVS P/REG PRES-DECA/MAR SUP ANTIG
7897210413231,1,2608,BLUKIT,SUPORTE QUADRADO CR/DUCHA BLUKIT
7897210413415,1,2783,BLUKIT,CANOPLA A�O INOX DIAM 60MM X 21.0MM
7897210416973,1,16366,BLUKIT,KIT FACIL P/REG 10 EM 1 C/ACAB C50
7897210419462,1,10126,BLUKIT,MVS P/RTEGISTRO PRESSAO BOGNAR BLISTER
7897210419707,1,2609,BLUKIT,GANCHO ABS CR P/DUCHA
7897210421090,1,2614,BLUKIT,MVS P/TORN LEISER 0751
7897210422356,1,2615,BLUKIT,ADAPTAD P/SAIDA FILTRO C/ESP
7897210425586,1,2616,BLUKIT,MVS P/TORNEI LEISER (026401212)
7897210427139,1,2600,BLUKIT,GATILHO BRANCO C/CRIVO
7897210428235,1,20451,FORUSI,MVS.P/TORNEIRA FORUSI 1194 ROSCA
7897210428242,1,21549,BLUKIT,MVS.TORNEIRA FORUSI
7897210435219,1,3266,BLUKIT,MVS P/TORN JED (BICA MOV)
7897210439262,1,13905,BLUKIT,FLEXIVEL DE A�O INOX CROMADO P/DUC 1.80
7897210441630,1,9369,BLUKIT,MVS P/TORNEIRA 1/4 VOLTA CERAM HORARIO
7897210441647,1,16807,BLUKIT,MVS P/TORNEIRA 1/4 VOLTA (ANTI-HORARIO)
7897210442514,1,4204,BLUKIT,AREJADOR PVC CROM
7897210448868,1,4203,BLUKIT,AREJADOR DE LATAO CR PADRAO DECA
7897210448899,1,2598,BLUKIT,AREJADOR C/ART.ABS CR PADRAO DECA/DOCOL
7897210449254,1,13906,BLUKIT,VALVULA RETEN�AO NIQ UNIVERSAL 3/4 BLIST
7897210462758,1,21140,BLUKIT,ADAPTADOR CR P/FILTRO 1/2X1/4
7897210465117,1,19922,BLUKIT,ADAPTADOR CROMADO P/R FILTRO 1/4X3/16
7897210467432,1,19923,BLUKIT,ADAPTADOR P/FILTRO 1/2 SAIDA 3/8 ESP 1/8
7897210467449,1,22466,BLUKIT,ADAPTADOR P/FILTRO 1/2 SAIDA 1/2 ES 1/4
7897210472108,1,21687,BLUKIT,ENGATE RAP.C/ROSCA 1/2 MAN.DIANTE 8MM
7897210472115,1,20450,BLUKIT,ENGATE RAP.C/ROSCA 1/2 MANG 9.75MM
7897210478711,1,2785,BLUKIT,TORN.90 CROMADO ESFERA P/MAQUINA 1/2
7897210479237,1,10109,BLUKIT,ENGATE RAPIDO P/MANGUEIRA 1/2 BLISTER
7897210479800,1,6510,BLUKIT,ADAPTADOR P/TORNEIRA 1/2 E 3/4 BLISTER
7897210480059,1,21141,BLUKIT,VALVULA RETEN�AO NIQUELADA
7897210481810,1,8140,BLUKIT,FLEXIVEL ACO INOX 1/2X1.20M
7897210485351,1,21686,BLUKIT,"VALVULA LATAO CR P/ESCAPAMENTO 0,60 1,30"
7897210486013,1,22465,BLUKIT,KIT DUCHA POP.BR.C/CRIVO REG. 1/4 1.20
7897210486242,1,20449,BLUKIT,ENGATE RAP.C/ROSCA 1/2 MANG 6.8MM
7897210487720,1,10101,BLUKIT,MVC P/TORNEIRA 1/4 VOLTA UNIVERSAL BLIST
7897211802034,1,772,THEVEAR,INTERF HO 2F P/PORT/CEA
7897211805639,1,19420,THEVEAR,BOTOEIRA C/1 BOTAO C/FONT BIV SAID 12V
7897211808210,1,788,THEVEAR,FECHADURA 12 VOLTS C/MEM REV
7897217334485,1,22437,ARCOM,CERA RESTAURADORA 100G AUTO STARLUX
7897217334522,1,22435,ARCOM,CERA AUTOMOTIVA C/SILICONE E CARNAUBA
7897223000213,1,18407,RACUIA/TERUYA,PASSA FIO BIKI 10 MTS
7897223000220,1,12631,RACUIA/TERUYA,PASSA FIO NYLON BIKI CARTELA 15M 073167
7897223000237,1,12775,RACUIA/TERUYA,PASSA FIO NYLON C/20 MTS
7897236300126,1,52,KR INDUSTRIAL,FITA DE A�O C/10 MTS
7897236300133,1,53,KR INDUSTRIAL,FITA DE A�O C/15 MTS
7897236300140,1,54,KR INDUSTRIAL,FITA DE A�O C/20MTS
7897236300195,1,48,KR INDUSTRIAL,CIGARRA EXTERNA 127V
7897236300263,1,57,KR INDUSTRIAL,MULT AFIADOR
7897256246411,1,17357,GLOBAL ATACADO,PINCEL ARTISTICO 815/0
7897256246428,1,17358,GLOBAL ATACADO,PINCEL ESCOLAR N2 COD 4142
7897256246435,1,16876,GLOBAL ATACADO,PINCEL ARTISTICO N4 COD 4143
7897256246442,1,16875,GLOBAL ATACADO,PINCEL ARTISTICO N6 COD 4144
7897256246459,1,16874,GLOBAL ATACADO,PINCEL ARTISTICO N8 COD 4145
7897256246466,1,16873,GLOBAL ATACADO,PINCEL ARTISTICO N10 COD 4146
7897256263555,1,9629,GLOBAL ATACADO,PINCEL CHATO LONGO 815-12
7897256263562,1,9606,GLOBAL ATACADO,PINCEL CHATO LONGO
7897256272366,1,3603,GLOBAL ATACADO,PERCEVEIJO DOURADO
7897256293248,1,20911,GLOBAL ATACADO,ESTILHETE BISTURI C/2 LAMINAS
7897268952621,1,15306,RAVENNA,DECAPADOR DE FIO
7897270301615,1,2537,IBIRA,MANGUEIRA PT300 5/16 P/AR
7897270305934,1,2549,IBIRA,MANGUEIRA SAIDA MAQUINA MOD MUNDIAL 2.0M
7897270306139,1,17662,IBIRA,"MANGUEIRA DE SAIDA LAVA C/1,40 MUNDIAL"
7897270311577,1,2552,IBIRA,MANGUEIRA PT250 1/2 P/AR
7897270320555,1,2540,IBIRA,MANGUEIRA ENTRADA P/LAVAD 1.40M
7897270320562,1,2541,IBIRA,MANGUEIRA ENTRADA P/LAVAD 1.80M
7897270320586,1,2542,IBIRA,MANGUEIRA ENTRADA P/LAVAD 3.0M
7897270320593,1,2543,IBIRA,MANGUEIRA ENTRADA MAQUINA 5.0M
7897321111149,1,10102,VEDACIT(OTTO BAUMG,VEDAJA GALAO 4K 110082
7897321117325,1,16083,VEDACIT(OTTO BAUMG,PRIME ECO BALDE 18LTS
7897321119909,1,19169,VEDACIT(OTTO BAUMG,VEDA TOP C/3 KG
7897321123463,1,10103,VEDACIT(OTTO BAUMG,PINTURA ASFALTICA GALAO 4KG
7897321123920,1,10113,VEDACIT(OTTO BAUMG,"BIANCO 3,6KG GALAO"
7897321124286,1,10108,VEDACIT(OTTO BAUMG,"PRIME ASFALTICO 3,6KG"
7897321125870,1,10124,VEDACIT(OTTO BAUMG,SELANTE PU PARA CALHAS ALUMINIO 400G
7897321125993,1,10120,VEDACIT(OTTO BAUMG,SELANTE ACR TRINCAS 550G
7897321127959,1,10115,VEDACIT(OTTO BAUMG,VEDACIT POTE 1LT
7897321131529,1,10121,VEDACIT(OTTO BAUMG,"VEDAPREN BRANCO GALAO 4,5KG"
7897321164251,1,10106,VEDACIT(OTTO BAUMG,CARBOLASTICO LAJE BALDE 20KG
7897339900018,1,1688,METALURGICA GLOBO,SABONETEIRA GIRATORIA VID/INOX
7897356523733,1,18432,MULTI IND (FC),"ESTENSAO TOP PARAL 2X0,75 3MTS"
7897356524242,1,18415,MULTI IND (FC),"EXTENSAO NEW PARAL 2X0,75 10MTS BR"
7897356524266,1,18416,MULTI IND (FC),"EXTENSAO NEW PP 2X0,75 1,5MTS PT"
7897356524280,1,18417,MULTI IND (FC),"EXTENSAO NEW PP 2X0,75 3MTS PT"
7897356524372,1,18421,MULTI IND (FC),"EXTENSAO NEW PARAL 2X0,75 5MTS PT"
7897356525393,1,18424,MULTI IND (FC),"EXTENSAO NEW PP 3X0,75 5MTS PT"
7897356525430,1,18427,MULTI IND (FC),"EXTENSAO NEW PP 3X0,75 5MTS BR"
7897356529605,1,18431,MULTI IND (FC),"CORDAO PROL PP MAC/FEM 3X0,75 5MTS PT"
7897366241054,1,15550,MILLENIUM,PLUS CLORO ORGANICO 2G
7897369300086,1,14737,RACUIA/TERUYA,CABO P/LIMA PVC1 90MM
7897369300093,1,14738,RACUIA/TERUYA,CABO P/LIMA PVC2 110MM
7897369300109,1,14739,RACUIA/TERUYA,CABO P/LIMA PVC3 125MM
7897369817485,1,4000,SAINTS,VARAL ACO 10 MTS
7897381600119,1,1530,PERFIL,"FIO SOLIDO 4,00MM C/100 MTS"
7897381600621,1,7719,PERFIL,"FIO PARALELO 2X0,50MM (METRO)"
7897381600645,1,1546,PERFIL,CABO FLEXIV 2.50MM C/100MTS
7897381600751,1,1552,PERFIL,CABO FLEXIVEL 10.00MM C/100MTS
7897381600928,1,1564,PERFIL,CABO FLEX RED 3 X 4.00MM C/100 MTS
7897381614086,1,7729,PERFIL,CABO FLEXIVEL 2.5MM (METRO)
7897381627215,1,7746,PERFIL,CABO PP 2X1.50MM (METRO)
7897381627222,1,1560,PERFIL,CABO FLEXIVEL RED 2X2.50 2VIAS 100MTS
7897381627239,1,7748,PERFIL,CABO PP 2X4.0 MM (METRO)
7897381627291,1,7751,PERFIL,CABO PP 3X1.50MM (METRO)
7897381627307,1,7752,PERFIL,CABO PP 3X2.50MM (METRO)
7897381636149,1,7730,PERFIL,CABO FLEXIVEL 4.00MM (METRO)
7897381636361,1,7720,PERFIL,"FIO PARALELO 2X0,75MM (METRO)"
7897381636378,1,1572,PERFIL,"FIO PARALELO 2X0,75MM C/100MTS"
7897381636392,1,7721,PERFIL,"FIO PARALELO 2X1,00MM (METRO)"
7897381636415,1,7722,PERFIL,"FIO PARALELO 2X1,50MM (METRO)"
7897381636422,1,7723,PERFIL,"FIO PARALELO 2X2,50MM (METRO)"
7897381636439,1,1575,PERFIL,"FIO PARALELO 2X2,50MM C/100MTS"
7897386001713,1,7717,PERFIL,"FIO RIGIDO 10,0MM (METRO)"
7897408605035,1,15634,RACUIA/TERUYA,SINALIZADOR TECH SEQUEN LED BIV PRETO
7897415433300,1,14460,COIMBRA,MOLA AEREA CINZA 453
7897415433409,1,6081,RACUIA/TERUYA,MOLA AEREA COIMBRA OURO
7897415435403,1,14461,COIMBRA,MOLA AEREA COIMBRA TRIUNFO OURO 454
7897418103323,1,5479,HAGA,FECHADURA P/PORTAO 03321/1100 ABNT PT
7897418104634,1,5503,HAGA,JOGO DE MA�ANETA OXIDADA 34
7897418104825,1,16814,HAGA,JOGO DE MA�ANETA CROMADA 34Z
7897418108205,1,3127,HAGA,CILINDRO 2 GORGES 50MM ZCR
7897418108304,1,16122,HAGA,CILINDRO C/PINO Z CR
7897418110765,1,5475,HAGA,FECHADURA CASTEL 5 WC COLONIAL
7897418110772,1,5474,HAGA,FECHADURA CASTELO INTERNO COLONIAL
7897418111427,1,5483,HAGA,FECHADURA P/MOVEL 2285 1.1/4
7897418112233,1,5490,HAGA,CILINDRO CROMADO
7897418112806,1,5482,HAGA,FECHADURA BICO DE PAPAGAIO
7897418113018,1,5476,HAGA,CARAVELA 1 CROMADA
7897418113117,1,5477,HAGA,CARAVELA 4 CROMADA
7897418113179,1,5478,HAGA,CARAVELA 5 CROMADA
7897418113230,1,5473,HAGA,FECHADURA CASTELO 1 EXTERNA COLONIAL
7897418120016,1,5491,HAGA,JOGO DE MA�ANETA B/B COLONIAL
7897418120085,1,19690,HAGA,JOGO DE MA�ANETA COLONIAL 61 BROCA 44/55
7897418120177,1,5489,HAGA,CILINDRO PT
7897418120290,1,19691,HAGA,JOGO DE MA�ANETA COLONIAL 119 BROCA 40/5
7897418126223,1,5486,HAGA,FECHADURA P/MOVEL 2020/25
7897418126308,1,5487,HAGA,FECHADURA P/MOVEL 2020/30
7897418126384,1,5506,HAGA,FECHADURA 2020/35 CH 2036
7897418126476,1,4156,HAGA,FECHADURA 2050/25 S/A CHAVE 2136 20P
